customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7775-49387,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),63.93,1917.9,No
5508-17989,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),48.55,3155.75,No
3869-92050,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.11,3407.51,No
7999-82856,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.09,1421.8,Yes
9120-16145,Female,0,No,Yes,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),97.49,584.94,Yes
6642-94320,Male,0,No,No,4,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,29.34,117.36,No
7244-78742,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),50.27,502.7,No
6222-64568,Female,1,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,22.58,1151.58,Yes
7688-29558,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,94.6,3594.8,No
5913-59343,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),111.25,111.25,No
4012-80507,Female,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,78.74,629.92,No
8758-41584,Female,0,Yes,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.7,5147.1,Yes
4692-49418,Male,0,No,No,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.64,813.12,No
3365-70689,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,70.38,1055.7,No
1944-83713,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),72.69,2253.39,No
7761-64592,Male,0,No,Yes,21,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),23.9,501.9,No
9683-27575,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.24,294.72,Yes
7363-41831,Female,1,Yes,No,66,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.83,3156.78,Yes
5177-36651,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),92.34,3231.9,No
6411-94765,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.29,2471.89,No
2295-68954,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,119.56,7054.04,No
7079-22119,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),41.22,659.52,No
9775-34966,Female,0,Yes,No,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.82,1445.92,Yes
1844-45187,Female,0,No,No,45,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,117.99,5309.55,Yes
7179-98299,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),44.38,2618.42,No
1647-19539,Female,1,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.53,4176.5,No
4082-87015,Male,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),57.46,689.52,No
4555-72835,Female,1,No,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.96,1007.52,No
4422-53642,Female,0,Yes,No,33,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.61,2627.13,No
5967-12009,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),90.73,4445.77,No
4470-34906,Male,0,No,No,21,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,21.84,458.64,No
2922-72773,Female,0,Yes,No,60,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),103.62,6217.2,No
4974-89220,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,67.87,3529.24,No
4350-61987,Male,0,No,No,54,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,71.89,3882.06,No
4921-82362,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.1,2382.9,No
6269-47101,Male,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,118.94,5828.06,Yes
7236-71112,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,100.16,6410.24,No
9743-95029,Male,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),51.14,1329.64,No
6886-50425,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.31,6980.01,Yes
5285-57139,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,63.7,445.9,No
9401-75179,Female,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.0,6634.0,Yes
8635-22924,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.08,553.92,No
8692-51973,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.54,2221.6,Yes
4328-58589,Female,0,No,No,47,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),62.98,2960.06,No
6126-64254,Male,0,No,No,8,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),94.42,755.36,Yes
1749-83731,Female,0,No,No,54,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,38.23,2064.42,No
4625-29126,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.63,437.67,No
1265-44180,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.39,277.17,No
7841-48691,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.68,1494.72,Yes
3497-35715,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,40.11,842.31,No
6404-40149,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.34,4576.32,No
7223-84683,Female,1,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),107.55,5054.85,No
5026-75444,Male,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,92.88,6315.84,No
6530-43728,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,72.71,4580.73,Yes
9005-94108,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),29.91,478.56,No
9037-70401,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,102.72,513.6,No
3756-56160,Female,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.4,356.4,Yes
3773-28344,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.51,1696.79,Yes
9954-74004,Male,0,No,Yes,70,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),25.05,1753.5,Yes
4015-81058,Male,1,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,90.97,4366.56,No
1962-78674,Male,1,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.35,1055.25,No
1554-19742,Female,0,No,Yes,34,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,110.76,3765.84,No
1794-10836,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,33.87,2032.2,No
7756-28021,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,101.92,6319.04,Yes
4791-18908,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,71.07,142.14,No
3474-11198,Male,1,Yes,No,19,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.61,1075.59,No
4583-76287,Male,0,No,No,49,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),84.36,4133.64,Yes
8471-58916,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,99.04,2773.12,No
1990-90980,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,64.03,3073.44,No
8916-96413,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.28,1601.36,Yes
8993-12061,Female,0,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.58,5467.42,No
1108-79758,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,51.3,2462.4,No
7739-11553,Male,0,Yes,No,29,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),119.82,3474.78,No
1274-79391,Male,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),96.73,5803.8,No
5501-80220,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),88.78,2574.62,Yes
5697-12246,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.24,1231.92,No
9228-98346,Male,0,Yes,No,48,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.85,3112.8,Yes
8054-33496,Female,1,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,70.25,1615.75,No
2753-22624,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.64,1556.28,No
9591-29516,Female,1,No,No,7,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),35.0,245.0,No
4948-35156,Female,0,No,Yes,49,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.75,2780.75,No
9625-43084,Male,1,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.5,1485.0,No
6807-45038,Female,0,No,Yes,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49.09,3338.12,No
7502-20357,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.37,1191.54,No
7112-63218,Male,0,No,Yes,59,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),95.24,5619.16,No
8520-84055,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),87.12,3833.28,No
4984-39603,Male,0,No,No,26,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.99,2963.74,Yes
5914-99658,Female,0,Yes,No,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),57.99,1333.77,No
2320-95686,Male,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.62,788.96,No
1519-22255,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,78.76,4174.28,No
7640-59710,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),84.61,1184.54,No
7179-82443,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.75,5307.25,Yes
8798-17355,Female,0,Yes,No,7,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,97.92,685.44,No
1154-32463,Female,1,No,Yes,9,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,24.2,217.8,Yes
2354-75517,Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,28.05,84.15,Yes
8109-94529,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),29.59,503.03,No
6427-84167,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,48.87,2150.28,No
2562-79226,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),79.11,3639.06,Yes
1697-40115,Male,1,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,84.56,4904.48,No
4463-84289,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,91.26,2555.28,No
8790-45532,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.08,673.12,No
1762-19744,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,85.02,765.18,No
5593-81176,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,31.77,826.02,Yes
1539-33508,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),21.0,42.0,Yes
6152-12052,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),89.47,3041.98,No
4394-86943,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.56,1739.64,No
3362-62205,Female,0,Yes,Yes,39,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,82.21,3206.19,No
2260-49226,Female,1,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.89,596.57,No
3661-83919,Male,1,Yes,No,5,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,112.75,563.75,Yes
4939-84277,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.57,5378.5,No
7375-98740,Female,0,Yes,No,23,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.55,1645.65,No
9856-53480,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.91,3448.39,No
7288-28343,Male,1,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),49.86,1296.36,No
2284-75639,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.11,3939.27,No
6666-17038,Female,1,Yes,Yes,1,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),112.79,112.79,Yes
2600-67290,Female,0,Yes,Yes,28,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.21,1853.88,Yes
4803-19963,Male,0,No,No,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.1,4160.2,No
6580-89320,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.94,1313.18,No
7499-52778,Male,0,No,Yes,59,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.13,2426.67,Yes
1485-93115,Male,0,No,No,31,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.79,1109.49,No
5478-69054,Male,0,No,Yes,70,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,76.53,5357.1,No
9038-39902,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.85,2540.65,No
6829-82487,Male,1,Yes,No,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.7,138.5,Yes
7150-66603,Male,0,Yes,Yes,31,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,71.0,2201.0,No
4043-99088,Female,0,No,Yes,37,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.92,3216.04,Yes
7227-21232,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,93.65,1404.75,No
5839-42302,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.75,5395.0,Yes
2204-20752,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.2,4705.8,Yes
5390-30214,Male,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.06,649.66,Yes
7225-93086,Female,1,Yes,Yes,43,Yes,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,88.41,3801.63,No
3527-61068,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.34,1493.8,No
6188-57277,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.35,1917.05,Yes
2745-21995,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,60.57,2422.8,No
1085-50405,Male,0,No,No,63,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),65.29,4113.27,No
8286-57175,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,49.63,99.26,No
5419-23399,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.73,1538.31,No
3170-21442,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.14,1804.2,Yes
4070-66489,Female,0,No,Yes,16,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,50.82,813.12,No
8353-83005,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),116.01,6844.59,No
9395-63483,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),114.35,5374.45,No
